ID,Easting,Northing
12626,820907,836041
12627,820835,836239
12628,820609,836124
12629,820512,835905
12630,820347,835647
12631,820459,835394
12632,820528,835103
12633,820260,833450
12634,820354,833505
12635,820549,835076
12636,820456,835446
12637,820484,835869
12638,820385,835590
12639,820622,836093
12640,820825,836205
12641,820938,835980
12642,821049,835832
12643,820794,835733
12644,820700,834666
12645,820683,834458
12646,820342,833807
12647,820486,833749
12648,820443,833738
12649,820924,833742
12650,820917,833731
12651,821102,833521
12652,821092,833504
12653,821122,833144
12654,821095,833203
12655,821027,832901
12656,821022,832916
12657,821005,832656
12658,820998,832646
12659,821006,832557
12660,820991,832470
12661,821007,832313
12662,820998,832314
12663,821053,832050
12664,821059,832056
12665,821266,831831
12666,821257,831826
12667,821383,831619
12668,821375,831620
12669,821281,831499
12670,821282,831491
12671,821134,831465
12672,821138,831474
12673,820952,831388
12674,820976,831419
12675,820625,831009
12676,820701,831008
12677,820497,830762
12678,820498,830775
12679,820308,830786
12680,817460,834377
12681,817473,834458
12682,817514,834839
12683,817542,834798
12684,817204,835253
12685,817292,835169
12686,817087,835529
12687,817073,835516
12688,816909,835799
12689,816969,835774
12690,816648,836128
12691,816692,836093
12692,816405,836447
12909,837289,815635
12910,834407,820555
12911,835365,818151
12912,834637,820028
12913,834499,820335
12914,841875,820012
12915,842485,817002
12916,842376,819559
12917,842837,819405
12918,839435,821895
12919,837353,820189
12920,816356,830306
12921,829054,823896
12922,828900,823727
12923,833319,811576
12924,833826,811680
12925,835595,812464
12926,817980,835389
12927,818194,834705
12928,818435,835504
12929,833401,821477
12930,835985,834986
12931,846113,827204
12932,839544,809447
12933,834635,834603
12934,837309,835290
12935,831753,840270
12936,835151,834651
12937,834635,834603
12938,819973,834316
12939,835434,817904
12940,811563,819340
12941,811484,819544
12942,835542,820174
12944,815682,828187
12945,815649,828107
12946,831371,814231
12947,831159,814900
12948,830676,815875
12950,830270,815010
12951,830296,814988
12952,831211,814837
12953,844606,820461
12954,836180,826173
12955,835641,825484
12956,815673,827373
12958,817523,832813
12959,815974,830440
12960,813406,825992
12961,811251,825664
12962,817653,826069
12963,818027,826293
12964,815906,830478
12965,817432,834249
12966,817534,834666
12967,817519,834151
12968,820355,833782
12969,820354,833687
12970,820351,833344
12971,820143,833262
12972,818032,832993
12974,821096,833088
12977,842062,813755
12980,834854,819594
12981,841592,818625
12982,840012,816210
12983,843624,813980
12984,837213,815660
12985,831016,815975
12986,834617,815220
12988,831947,812716
12989,817847,832869
12990,823884,825228
12991,828300,825533
12992,824570,825332
12994,833268,812331
12995,833401,812251
12996,837312,835273
12997,829102,832491
12998,817857,826232
13000,839822,831653
13001,839479,831903
13002,838993,832234
13003,838797,832453
13004,838733,832713
13005,815971,830709
13006,830774,825091
13007,830785,825082
13008,831449,824934
13009,837679,814223
13010,831292,825360
13011,838950,822304
13012,842491,818992
13013,831948,825205
13014,819350,818833
13016,817083,818985
13017,819723,818764
13018,819498,818533
13019,819192,818590
13020,819167,818433
13021,833545,822099
13022,833807,822081
13023,844110,818436
13024,844124,818463
13025,829782,825187
13027,835250,821577
13028,815344,828331
13029,815422,828424
13030,847627,816456
13031,847996,817343
13032,847364,819022
13033,832408,812569
13034,840431,821066
13035,840322,821184
13037,836386,825886
13038,842778,813908
13172,834559,818405
13174,834037,812074
13175,818770,835880
13176,818638,835850
13177,831618,843907
13178,835770,835275
13179,838818,832449
13180,838801,832819
13181,836659,835938
13182,836611,836201
13183,839618,831907
13184,834874,824354
13185,834844,824598
13186,834565,819940
13187,825764,831797
13188,821366,833375
13189,821385,833316
13190,844946,818775
13191,829890,825818
13192,834393,820537
13193,836628,835760
13194,838497,825869
13195,838494,825993
13196,838301,825955
13197,838508,825769
13198,832467,840120
13199,830958,839616
13200,832500,840125
13201,835828,826438
13204,836005,815972
13205,838434,821456
13206,836132,815773
13207,817906,833031
13208,817520,832828
13209,846397,827397
13210,846421,827376
13211,817943,833145
13212,840106,819618
13213,838308,825933
13214,838431,826168
13215,838265,826383
13217,835342,821684
13218,835275,821784
13219,835111,822003
13221,811812,815920
13222,812047,816727
13223,826495,840423
13224,836512,815033
13226,842920,832647
13227,842844,832396
13228,840088,820702
13229,846347,818506
13230,812936,817291
13231,813087,817443
13232,813103,817429
13234,842260,820062
13235,842324,820145
13236,835684,817365
13237,821369,833689
13238,817724,833088
13239,842004,820323
13240,841817,820586
13241,841823,820849
13242,841910,820488
13243,842340,819994
13245,831311,824224
13246,814722,827558
13247,823394,834670
13248,832465,839401
13251,835366,812155
13252,839632,819643
13253,829043,827518
13260,838442,828454
13261,839035,832477
13262,813232,817606
13263,819773,818734
13268,819583,818573
13270,819843,817380
13272,820026,817342
13273,820053,817310
13275,814477,827253
13276,844661,820004
13277,829604,837715
13278,821386,833635
13279,840222,819528
13280,839667,819647
13282,833554,844784
13283,833697,845067
13284,834080,845922
13285,833403,844543
13286,833555,844743
13287,833778,845110
13288,833530,844179
13289,833433,844377
13290,833488,844212
13291,833392,844415
13292,818106,832901
13293,841790,820856
13294,841611,820835
13295,841500,820995
13299,812974,817322
13300,845249,818651
13301,845067,818425
13302,844972,818642
13303,844571,818275
13304,812183,819793
13305,845001,818605
13306,845130,818445
13307,844773,818441
13308,836707,819869
13309,811922,820063
13310,835033,818584
13311,836880,818169
13312,839044,826555
13313,839632,821698
13314,842173,820153
10000020,830435,824677
10000021,830530,824442
10000022,819689,818841
10000023,837380,819937
10000024,828807,824685
10000025,831338,825346
10000026,830808,842963
10000027,841672,820973
10000028,836649,825380
10000029,838826,826477
10000030,840016,821347
10000031,842452,840361
10000032,836383,842397
10000033,836390,842405
10000034,811629,819384
10000036,842826,819593
10000037,834851,834770
10000038,838100,828654
10000039,818693,836265
10000040,824469,831230
10000041,821245,834648
10000042,812654,817281
10000043,835289,815802
10000044,835919,815757
10000045,825217,832935
10000046,834166,822152
10000047,838197,822049
10000048,838825,821781
10000049,833997,822295
10000050,835270,811838
10000052,839532,821071
10000053,834642,834597
10000054,838381,826639
10000055,830655,824668
10000059,809760,831227
10000060,833554,816579
10000061,835264,810819
10000062,813221,817591
10000063,838904,820816
10000064,838947,820804
10000065,834510,818292
10000066,838702,820693
10000067,839148,827461
10000077,844504,832359
10000080,834427,818115
10000081,834142,818076
10000082,840905,819474
10000085,820691,817264
10000086,820478,817357
10000087,820474,817374
10000088,820396,817253
10000089,820392,817262
10000095,834594,840441
10000096,838576,821534
10000097,841265,819286
10000101,837324,819437
10000102,837732,826294
10000103,835129,821887
10000104,815001,830309
10000105,834152,840521
10000106,841941,815900
10000107,841955,815910
10000108,807619,818371
10000109,818086,826049
10000110,836125,815860
10000112,818592,836271
10000113,829348,828624
10000114,825345,832656
10000115,818395,825922
10000116,837593,820778
10000117,837607,820807
10000118,837599,820790
10000119,837475,820550
10000120,837481,820563
10000121,842353,813840
10000123,824105,823775
10000124,832173,812756
10000125,841187,815220
10000126,839412,819293
10000127,841870,817956
10000128,846110,817007
10000129,846112,817031
10000130,835068,833632
10000131,835112,833652
10000133,845522,818871
10000134,839682,818970
10000135,838469,825469
10000136,820917,833916
10000137,835929,818727
10000139,833888,821032
10000140,834256,818002
10000141,835961,816164
10000142,832392,813194
10000143,835296,834687
10000144,840174,821604
10000145,839091,821859
10000146,837321,821203
10000147,835558,819757
10000148,840780,819524
10000149,836868,818328
10000150,837686,819836
10000151,837209,825756
10000152,838789,826908
10000153,838282,826804
10000154,836031,834351
10000155,832069,839274
10000156,845889,816034
10000157,838756,822473
10000158,837380,820331
10000159,837466,819551
10000160,834608,819960
10000161,835790,820388
10000162,831588,824883
10000163,831240,824160
10000164,831286,822988
10000165,830886,826322
10000308,838960,819635
10000310,835852,817277
10000315,833970,840586
9827,815938,829337
9830,815446,828425
9831,814417,829587
9832,814565,829834
9833,814440,829813
9834,814346,829704
9835,814358,829580
9836,814689,829872
9837,814667,829968
9838,814842,829918
9839,814661,830108
9840,815031,829854
9841,815135,829683
9842,815174,829665
9843,814851,829694
9844,815544,829934
9845,815641,830104
9846,815633,830190
9849,815875,830557
9850,816018,829951
9851,815979,829926
9852,816066,830510
9854,816269,830435
9855,816223,830413
9856,816245,830405
9857,816246,830143
9858,816223,830161
9859,816243,831010
9860,816222,831026
9861,816391,831246
9862,816562,831479
9863,816579,831462
9864,816712,831615
9865,816668,831600
9866,817003,831983
9867,817053,832004
9868,817294,832252
9869,817264,832264
9870,817328,832467
9871,817310,832492
9872,817835,832695
9873,817833,832722
9874,818215,833017
9875,818271,833027
9876,818614,833261
9877,818480,833201
9878,818850,833412
9880,819130,833598
9881,819391,833757
9882,819587,833787
9884,817804,836097
9885,817793,836147
9886,818006,836523
9887,817983,836537
9888,817987,836632
9889,818100,836225
9890,818075,836211
9891,817920,835901
9892,818043,835828
9893,818373,835871
9895,818687,834545
9897,818633,834439
9898,818328,834154
9899,818385,834168
9900,818699,834866
9901,818785,834904
9902,818659,834884
9903,818560,834939
9904,818369,834574
9905,817927,835110
9906,817773,835687
9907,818580,834069
9908,818432,834118
9909,818863,833832
9910,818857,833821
9911,819115,833814
9912,819090,833804
9913,817301,832784
9914,817313,832677
9915,817236,833002
9916,817262,832981
9917,817209,833432
9918,817165,833800
9919,817172,833800
9920,817267,833977
9921,817271,833968
9922,817363,834083
9923,817373,834100
9925,817607,834077
9926,817732,834144
9927,817865,834145
9943,823186,834685
9944,823161,834196
9945,823131,834187
9946,823163,833808
9947,822789,833832
9948,822438,833869
9949,822550,833890
9950,822212,833939
9951,821819,833979
9952,821776,833878
9956,821220,833912
9957,821210,833888
9958,820961,833891
9959,820965,833914
9960,820921,833890
9962,820808,833894
9964,820689,833918
9965,820625,833982
9966,820544,833889
9967,820511,833921
9968,820270,833901
9969,820086,833905
9971,820134,834107
9972,820054,834112
9974,820405,834242
10249,840770,820199
10251,835906,819934
10252,835891,819930
10253,837920,821580
10254,835133,821978
10255,838836,823378
10256,840004,820371
10257,838035,822810
10258,837717,822668
10260,841135,818997
10262,839412,820080
10264,836590,819263
10265,838484,822056
10266,831851,822307
10268,830894,824623
10269,835344,818353
10271,834618,834567
10272,835001,834588
10273,838256,831236
10274,838245,831208
10275,838794,831041
10276,838829,830996
10277,837778,834786
10278,839589,835276
10279,835396,834392
10280,824402,839277
10281,845311,819614
10282,845032,822181
10283,846653,828378
10284,840960,830572
10285,846292,819865
10291,837097,814549
10293,837981,814259
10294,837881,814178
10295,837696,814041
10297,837467,814059
10298,832854,816031
10299,832873,815983
10300,832686,815878
10301,832698,815895
10303,832837,816036
10306,841295,813812
10307,835992,815808
10308,837859,813367
10309,839122,808901
10312,839684,809604
10313,834911,814408
10314,833976,814082
10315,837206,813825
10319,841883,815590
10320,836576,819615
10321,818462,835421
10333,834583,820874
10334,842459,818849
10335,840954,821409
10336,841157,821563
10337,839133,820663
10338,839011,820670
10339,811156,815576
10341,831079,824901
10342,818418,836102
10344,844521,820594
10345,844715,819927
10346,844902,819363
10347,811913,817210
10348,812459,816908
10349,812219,817080
10350,812780,816957
10351,813070,817175
10352,812955,817031
10353,812680,816905
10354,812336,816902
10355,812202,817081
10358,833626,821237
10359,811310,817786
10361,842842,814620
10362,842284,819058
10364,845500,818877
10368,842514,819913
10370,831470,813674
11000,803868,812683
11001,804130,812661
11002,804515,812522
11003,805155,811747
11004,805399,811688
11005,805582,811495
11006,805813,811419
11007,806104,811787
11008,806319,812032
11009,806647,811999
11010,806918,811859
11011,807040,812290
11012,808159,812988
11013,808025,813001
11015,806976,812296
11016,806820,811841
11017,806594,811964
11018,806319,812019
11019,806099,811726
11020,805984,811538
11021,805805,811403
11022,805575,811493
11023,805369,811685
11024,805125,811747
11025,804576,812450
11026,804295,812626
11027,804125,812656
11028,806888,811784
11029,807119,811225
11030,806773,810009
11031,807541,809723
11032,808581,809460
11033,808806,809291
11034,809194,809184
11035,809345,809267
11036,809710,809277
12365,834514,818171
12366,837122,818686
12367,835643,820077
12368,842710,817305
12370,837182,818646
12371,837368,819194
12372,836748,819615
12373,836789,819419
12374,836752,820088
12375,839188,826983
12376,830572,825535
12377,832025,822344
12378,834739,819871
12379,842109,819066
12380,824743,832809
12381,839191,820859
12383,839246,820826
12384,818349,836624
12385,828895,824673
12386,835810,817367
12387,815858,829785
12388,815840,830147
12389,838970,823024
12391,835393,811855
12392,841168,815266
12393,841080,845089
12394,839484,820296
12395,818019,835852
12398,820008,833411
12399,820848,834438
12400,815367,828420
12401,840110,831456
12402,840119,831046
12403,818352,836711
12404,839226,823014
12405,834209,820687
12406,840111,831168
12407,840086,831492
12408,839880,831727
12409,843165,832118
12410,845451,831285
12412,835551,833781
12414,818465,835996
12415,818490,835991
12416,828763,823882
12417,832575,825458
12418,832404,825903
12421,819979,833884
12422,827593,825463
12424,831067,839442
12425,831251,839533
12426,831221,839468
12427,830952,839417
12428,833225,821461
12429,834204,819936
12430,842716,817798
12435,833549,821874
12436,833261,821779
12437,838800,829115
12439,835109,821622
12440,835227,821570
12441,835519,819965
12442,833709,843753
12443,833752,843700
12444,835270,841650
12445,839725,835306
12446,842329,819791
12447,835405,819858
12448,831263,825441
12449,831165,825455
12450,831126,825438
12451,829375,825823
12452,835571,834609
12454,818566,836264
12455,835224,811883
12456,833907,821268
12457,815242,829398
12458,841618,815572
12461,835257,834065
12462,846003,818283
12463,846115,818076
12464,845655,818821
12466,833305,812206
12467,826772,825440
12469,833812,816389
12470,841466,815656
12473,834523,815662
12474,834316,812170
12475,834254,812338
12476,832502,812634
12477,831722,813089
12478,831822,813007
12479,831813,812895
12481,835615,817421
12485,842968,815028
12487,837218,815964
12490,831221,815835
12491,843680,810910
12492,843358,811767
12493,839190,816946
12495,817682,835908
12496,818596,835498
12497,839088,821808
12498,843763,814037
12499,841082,830532
12500,831195,824195
12503,820027,833867
12505,811541,815998
12506,816401,830324
12507,811342,818154
12509,835221,834818
12510,817373,813392
12514,810620,810148
12519,833829,811040
12520,844862,818672
12521,832858,815983
12694,809831,827955
12695,809848,827772
12696,809880,827687
12697,809925,827482
12698,810706,825656
12699,812274,825298
12702,813800,826239
12704,814825,826219
12705,819297,833719
12706,820796,834088
12707,820668,834661
12709,818356,834473
12710,820255,834086
12711,820754,833895
12712,821163,833913
12713,820389,834056
12717,818022,826268
12718,815446,828615
12719,815505,828793
12720,821283,833886
12726,835499,818188
12727,811650,825497
12728,812492,840217
12729,824915,841765
12731,826300,840707
12732,826303,840725
12736,825140,833125
12737,824974,832940
12738,825024,832953
12739,825212,833176
12740,825169,833023
12741,830374,825914
12743,825134,842528
12746,836155,817514
12747,835602,821452
12748,836082,825371
12749,832473,825062
12750,842400,819687
12751,836712,819839
12752,839641,816677
12756,844212,820450
12757,834022,822199
12758,822012,824353
12759,822843,824696
12760,829453,825414
12764,826189,841051
12765,826202,841044
12767,835390,820445
12770,839447,822773
12772,819428,817575
12773,819274,817917
12774,819096,818341
12775,819054,818688
12776,817058,818977
12777,819213,818784
12778,819066,818684
12779,819066,818478
12780,819174,818162
12781,819451,817572
12782,820981,821541
12783,824489,823803
12785,824176,823514
12786,824339,823442
12787,824156,823518
12790,824201,823709
12791,824094,823638
12792,824175,823134
12795,837622,821970
12796,807626,818387
12797,808889,817424
12798,808826,817412
12799,809548,817389
12800,809508,817394
12860,809860,827777
12861,809892,827688
12862,809937,827513
12863,809920,827005
12864,810756,825671
12865,811302,825672
12866,811694,825503
12867,812283,825315
12868,812764,825498
12870,813392,826016
12871,813853,826289
12872,814924,825976
12873,809944,827381
12874,829852,825507
12875,833080,816660
12878,835481,818329
12879,835484,819433
12880,831245,839452
12881,835686,826401
12883,821614,834064
12884,841257,818476
12885,836356,818274
12886,833474,821550
12887,837126,818235
12888,832421,822323
12889,839211,821205
12890,818714,836284
12891,830294,825960
12894,841248,819252
12895,835638,826338
12896,835866,825120
12897,829053,826286
12898,828930,826184
12899,814210,810921
12900,814157,810901
12901,817726,814087
12902,811027,815272
12903,811004,815397
12904,812914,817162
12905,818811,833431
12906,838548,816557
12907,828952,824655
12908,818624,835583
13039,832375,838503
13041,821022,833150
13042,821280,833238
13043,846347,816610
13044,840231,820860
13045,840199,821115
13046,839464,821601
13047,824717,832801
13048,829566,831456
13050,834703,816351
13051,831370,815218
13053,843955,823643
13054,812201,819884
13055,829738,824982
13056,841739,815780
13057,815955,830694
13059,835802,821727
13060,835734,821615
13061,835686,821523
13062,834388,822406
13063,843991,818578
13064,845700,817500
13067,841360,830660
13068,828818,826578
13069,832345,825172
13070,837987,821500
13071,835061,815687
13072,824648,831351
13073,842625,817217
13074,842609,817438
13075,845125,821584
13076,833996,812127
13077,836135,817727
13079,839529,827584
13080,835990,826390
13081,819704,824800
13083,839626,816806
13084,840378,820753
13085,818402,834861
13086,829032,824308
13087,838861,832422
13088,839032,832235
13089,839559,831876
13090,839844,831661
13091,841155,830568
13092,824928,831927
13093,821215,833196
13094,821007,833128
13095,820444,833171
13096,820137,833278
13097,820487,833175
13098,824926,831755
13102,819987,824365
13103,819960,824379
13104,839135,821249
13105,839130,821450
13106,839051,821448
13107,835956,814460
13108,840380,820724
13110,840218,821196
13111,840919,819750
13112,840771,819754
13113,840597,819953
13114,840762,820058
13115,831508,839996
13116,821424,833731
13117,831100,841175
13119,828713,823524
13120,833496,816579
13121,830872,824728
13122,841699,831284
13123,840957,821651
13124,830875,839336
13125,842604,831839
13126,840075,818540
13127,837559,815078
13128,838251,826413
13129,835466,819295
13130,825666,841503
13131,825651,841548
13132,839962,821157
13133,839201,820842
13134,832114,840361
13135,832124,840399
13136,835339,818874
13137,835166,818870
13138,841676,831111
13139,844039,819823
13140,843542,810458
13141,843469,810173
13142,845618,819969
13143,837635,820438
13144,837026,818667
13145,846198,827705
13146,846199,827716
13147,852731,832884
13149,814379,829762
13150,837859,827480
13151,844876,819728
13152,835218,820168
13153,828743,823889
13154,833254,815897
13155,832051,812714
13156,836731,826470
13157,836655,826444
13158,835862,835616
13159,839756,835319
13160,832322,825842
13161,827863,834047
13162,833189,821526
13164,819967,834344
13166,811552,819360
13167,831103,824194
13169,840110,820511
13170,841432,830629
13171,837448,815404
13315,834187,822290
13316,834335,822152
13318,822487,824641
13319,818013,826292
13320,820989,834580
13322,832064,822511
13324,820329,833604
13325,838880,821096
13326,838860,821088
13327,834401,819951
13328,811842,818383
13329,838910,823019
13330,838749,810584
13331,839984,808937
13332,838270,821523
13333,818283,826131
13334,819686,824838
13335,820021,824817
13336,818376,826028
13337,841795,820311
13338,815731,830632
13339,830951,839594
13341,834994,818696
13342,835202,818341
13345,812957,819701
13346,812923,819828
13347,811156,815543
13348,831093,823949
13349,821213,834695
13350,821259,834433
13351,839156,821158
13352,839599,821388
13353,818544,834070
13354,819104,818363
13355,819157,818420
13356,819147,818555
13357,833677,838427
13358,831343,841024
13359,815688,826927
13360,846127,815741
13362,833893,845485
13363,833874,845494
13364,835442,817694
13365,833392,820945
13366,832953,821203
13367,833882,821270
13368,837431,827116
13369,841119,829585
13370,841577,830956
13371,842110,818734
13372,819669,824847
13373,820050,824301
13374,837489,813976
13375,835683,824835
13376,819949,824393
13377,834892,824402
13378,834816,824550
13379,832260,826900
13380,832218,826957
13381,838807,826891
13384,835530,833820
13385,830947,839767
13386,838121,822434
13387,840869,818734
13388,815347,828447
13389,824588,831229
13390,824692,831292
13391,820424,834624
13392,839634,827697
13393,831306,824150
13394,848779,828082
13395,833031,821117
13396,811820,816802
13398,840188,819656
13399,821261,834471
13400,821090,834694
13401,817488,832433
13402,836844,818684
13403,835387,819303
13404,836104,821446
13405,838145,822017
13408,840253,821037
13409,830624,824396
13410,830417,824686
13413,843024,814892
13414,837444,819264
13415,837655,818754
13416,837819,819991
13417,838840,822120
13418,842888,840828
13419,842947,840699
13420,838781,821191
13421,839434,819204
13422,839457,819224
13423,839932,821358
13424,842177,817260
13425,835121,818877
10000001,837993,828730
10000002,837625,828872
10000003,842819,819673
10000004,832982,822003
10000005,834009,821564
10000006,842699,817318
10000007,812659,825519
10000008,812788,825508
10000009,814791,826388
10000010,814805,826397
10000011,815174,830412
10000012,814831,830402
10000013,815013,830337
10000014,815334,830549
10000015,815685,830565
10000016,840068,830731
10000017,839162,832142
10000018,840085,830744
10000019,845040,819875
10000166,830005,825647
10000167,828590,825770
10000168,815197,827179
10000169,821819,833970
10000170,820863,834454
10000171,842211,820112
10000172,831295,824156
10000173,833926,816306
10000174,837993,820271
10000175,820342,833813
10000176,831188,840260
10000177,832513,839198
10000178,830785,840827
10000179,833927,845804
10000180,832503,839105
10000181,837842,822929
10000182,839281,828070
10000183,846270,826977
10000184,841675,819574
10000185,835478,834874
10000186,839675,821665
10000187,821609,833884
10000188,841412,820918
10000189,844790,820556
10000190,832245,838039
10000191,832396,838271
10000192,843758,814010
10000194,840158,820003
10000195,841008,819399
10000196,829931,825274
10000197,832505,822262
10000198,814085,826492
10000199,838150,826421
10000200,835393,821771
10000201,842367,819755
10000202,839549,816934
10000203,839918,821043
10000204,839756,816361
10000205,838960,823276
10000206,829063,822486
10000207,829078,822555
10000219,812730,817520
10000220,812559,817408
10000222,839103,820974
10000223,839089,820990
10000224,837468,826961
10000225,824095,823602
10000226,829597,825481
10000227,833651,821111
10000228,838853,821692
10000229,838834,821706
10000230,838021,822725
10000231,811096,815531
10000233,831188,824981
10000234,820332,833360
10000235,833184,821994
10000236,833363,822061
10000237,835833,835753
10000238,835850,835545
10000239,835693,835745
10000242,838766,821179
10000243,819337,817823
10000244,817712,833080
10000245,836516,816000
10000246,838261,828620
10000247,835208,818330
10000248,815552,828092
10000249,834926,815991
10000250,841568,815765
10000251,833250,821479
10000252,841694,818397
10000253,841724,818293
10000254,812858,817156
10000255,806887,811788
10000256,833127,821941
10000257,821535,833889
10000258,811990,819750
10000259,812560,817399
10000260,838855,826468
10000262,806922,811865
10000263,806823,811839
10000264,843950,820673
10000265,832428,839249
10000268,841581,817892
10000269,838969,822097
10000271,824308,823239
10000275,836175,835946
10000276,838421,821324
10000278,840120,820399
10000279,840883,818967
10000280,840852,818974
10000281,839514,822508
10000282,839504,822546
10000283,838910,832053
10000285,835013,815511
10000286,835005,815587
10000287,811885,815722
10000288,845427,831972
10000289,841428,830441
10000290,841153,830274
10000292,814986,827669
10000293,814839,827793
10000294,815129,828047
10000295,836179,835926
10000296,845105,821922
10000297,845141,821642
10000298,816669,826213
10000299,828245,832302
10000300,828239,832308
10000301,838576,821498
10000302,829138,822655
10000303,834354,818046
10000304,832095,812804
10000305,832361,812601
10000306,831277,816058
10000307,843718,813819
