ROUTE_ID,COMPANY_CODE,DISTRICT,ROUTE_NAMEC,ROUTE_NAMES,ROUTE_NAMEE,ROUTE_TYPE,SERVICE_MODE,SPECIAL_TYPE,JOURNEY_TIME,LOC_START_NAMEC,LOC_START_NAMES,LOC_START_NAMEE,LOC_END_NAMEC,LOC_END_NAMES,LOC_END_NAMEE,HYPERLINK_C,HYPERLINK_S,HYPERLINK_E,FULL_FARE,LAST_UPDATE_DATE
1000349,"CTB",,"8P","8P","8P",1,"T",1,4.1000000000000000e+01,"小西灣(藍灣半島)","小西湾(蓝湾半岛)","Siu Sai Wan (Island Resort)","會展站(不停富景花園)","会展站(不停富景花园)","Exhibition Centre Station (omit Fullview Garden)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=8P&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=8P&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=8P&dsmode=1&l=1",8.1000,"06/10/23 00:00:00"
1000356,"KMB",,"49M","49M","49M",1,"R",0,1.2000000000000000e+01,"青衣(青富苑)","青衣(青富苑)","Tsing Yi (Ching Fu Court)","青衣站 (循環線)","青衣站 (循环线)","Tsing Yi Station (Circular)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=49M&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=49M&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=49M&lang=en",4.8000,"11/01/24 00:00:00"
1000357,"KMB",,"269D","269D","269D",1,"T",1,6.5000000000000000e+01,"天富","天富","TIN FU","瀝源(經濕地公園路, 不經元朗)","沥源(经湿地公园路, 不经元朗)","LEK YUEN (via Wetland Park Road, omit Yuen Long)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=269D&lang=en",18.5000,"01/22/24 00:00:00"
1000358,"NLB",,"37M","37M","37M",1,"R",0,1.0000000000000000e+01,"迎東邨","迎东邨","Ying Tung Estate","東涌市中心 (循環線)","东涌市中心 (循环线)","Tung Chung Town Centre (Circular)","http://www.nlb.com.hk/route?q=37M","http://www.nlb.com.hk/route?q=37M","http://www.nlb.com.hk/route?q=37M",3.9000,"07/12/24 00:00:00"
1000359,"NLB",,"37A","37A","37A",1,"T",1,1.0000000000000000e+01,"裕雅苑","裕雅苑","Yu Nga Court","東涌站 (循環線)","东涌站 (循环线)","Tung Chung Station","http://www.nlb.com.hk/route?q=37A","http://www.nlb.com.hk/route?q=37A","http://www.nlb.com.hk/route?q=37A",3.9000,"06/10/23 00:00:00"
1000360,"CTB",,"A25","A25","A25",1,"R",0,8.9000000000000000e+01,"啟德","启德","Kai Tak","機場(經尖沙咀及港珠澳大橋香港口岸)","机场(经尖沙咀及港珠澳大桥香港口岸)","Airport (via Tsim Sha Tsui & HZMB Hong Kong Port)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=A25&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=A25&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=A25&dsmode=1&l=1",40.8000,"01/24/25 00:00:00"
1000364,"KMB",,"6X","6X","6X",1,"T",1,3.8000000000000000e+01,"盛德街","盛德街","SHING TAK STREET","美孚","美孚","MEI FOO","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=6X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=6X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=6X&lang=en",6.7000,"06/10/23 00:00:00"
1000371,"KMB",,"900","900","900",1,"T",1,6.3000000000000000e+01,"灣仔(會展)","湾仔(会展)","WAN CHAI (CONVENTION CENTRE)","白石角(經大學站)","白石角(经大学站)","PAK SHEK KOK (via University Station)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=900&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=900&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=900&lang=en",22.0000,"06/18/23 00:00:00"
1000372,"KMB",,"N960","N960","N960",1,"NT",1,6.8000000000000000e+01,"屯門(建生邨)","屯门(建生邨)","TUEN MUN (KIN SANG ESTATE)","灣仔(會展站)","湾仔(会展站)","WAN CHAI (EXHIBITION CENTRE STATION)","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N960&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N960&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=N960&lang=en",39.0000,"01/02/25 00:00:00"
1000373,"KMB",,"80X","80X","80X",1,"T",1,4.5000000000000000e+01,"新田圍","新田围","SUN TIN WAI","觀塘碼頭","观塘码头","KWUN TONG FERRY","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=80X&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=80X&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=80X&lang=en",8.1000,"05/24/24 00:00:00"
1000374,"CTB",,"22D","22D","22D",1,"R",0,1.0000000000000000e+01,"啟德站","启德站","Kai Tak Station","啟德跑道區(循環線)","启德跑道区(循环线)","Kai Tak Runway Area (Circular)","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=22D&dsmode=1&l=0","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=22D&dsmode=1&l=2","https://mobile.bravobus.com.hk/nwp3/?f=1&ds=22D&dsmode=1&l=1",7.3000,"01/10/25 00:00:00"
1000376,"KMB",,"252","252","252",1,"NT",1,1.5000000000000000e+01,"屯門公路轉車站","屯门公路转车站","TUEN MUN ROAD INTERCHANGE","管翠路","管翠路","KWUN CHUI ROAD","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252&lang=en",6.0000,"01/02/25 00:00:00"
1000377,"KMB",,"252","252","252",1,"T",1,1.7000000000000000e+01,"星堤","星堤","AVIGNON","屯門公路轉車站","屯门公路转车站","TUEN MUN ROAD BBI","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=252&lang=en",6.0000,"06/18/23 00:00:00"
1000385,"KMB",,"936A","936A","936A",1,"T",1,6.5000000000000000e+01,"銅鑼灣(棉花路)","铜锣湾(棉花路)","CAUSEWAY BAY (COTTON PATH)","梨木樹","梨木树","LEI MUK SHUE","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=936A&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=936A&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=936A&lang=en",20.6000,"03/22/24 00:00:00"
1000386,"KMB",,"98E","98E","98E",1,"T",1,5.5000000000000000e+01,"坑口(北)","坑口(北)","HANG HAU (NORTH)","美孚","美孚","MEI FOO","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=98E&lang=zh-hk","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=98E&lang=zh-cn","https://search.kmb.hk/KMBWebSite/?action=routesearch&route=98E&lang=en",13.1000,"10/24/23 00:00:00"
