ID,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
8254,841250,821078,22.328730500,114.225232712
8255,841457,821231,22.330111566,114.227242477
8256,841313,821424,22.331854897,114.225845320
8257,841080,821492,22.332469644,114.223583834
8258,840984,821435,22.331955167,114.222651806
8259,841784,821738,22.334689050,114.230418319
8260,841790,821713,22.334463267,114.230476475
8261,842277,821597,22.333414086,114.235203351
8262,842252,821572,22.333188409,114.234960584
8263,842443,821618,22.333603140,114.236814783
8264,842508,821684,22.334198923,114.237445992
8265,842972,821859,22.335777526,114.241950768
8266,843059,822018,22.337213045,114.242795960
8267,843422,822250,22.339306664,114.246320710
8268,843453,822312,22.339866429,114.246621916
8269,843957,822685,22.343232648,114.251516229
8270,844242,822744,22.343764152,114.254283192
8271,844522,822584,22.342317940,114.257000507
8272,844603,822573,22.342218213,114.257786760
8273,844665,822400,22.340655624,114.258387719
8274,844672,822355,22.340249214,114.258455434
8275,844742,821991,22.336961745,114.259133023
8276,844775,821935,22.336455871,114.259453062
8277,845123,821252,22.330286234,114.262827365
8278,845113,821241,22.330186950,114.262730237
8279,844127,823630,22.351765754,114.253171170
8281,844056,823570,22.351224244,114.252481595
8282,843982,823620,22.351676106,114.251763433
8283,843872,823927,22.354448975,114.250696993
8284,843759,823774,22.353067798,114.249599227
8285,843918,824046,22.355523406,114.251144148
8286,843960,824075,22.355785104,114.251552043
8287,844053,824507,22.359685880,114.252457038
8288,844220,824600,22.360524955,114.254078862
8289,844503,824740,22.361787896,114.256827177
8290,844509,824732,22.361715623,114.256885389
8291,844761,825050,22.364586106,114.259333720
8292,844773,825114,22.365164001,114.259450570
8293,844845,825368,22.367457398,114.260150992
8294,844812,825489,22.368550257,114.259831233
8295,844826,825873,22.372017910,114.259969223
8296,844841,825897,22.372234568,114.260114996
8297,845010,826207,22.375033177,114.261757620
8298,845064,826270,22.375601824,114.262282297
8299,845364,826562,22.378237172,114.265196917
8300,845402,826593,22.378516916,114.265566076
8301,845694,826838,22.380727813,114.268402859
8302,845732,826842,22.380763726,114.268771870
8303,845946,826983,22.382035834,114.270850710
8304,845969,827055,22.382685901,114.271074485
8305,846036,827138,22.383435053,114.271725586
8306,846251,826996,22.382151483,114.273812431
8307,846000,827483,22.386550784,114.271378117
8308,846032,827520,22.386884730,114.271689083
8309,846632,828258,22.393545720,114.277520259
8310,847228,828471,22.395465508,114.283309533
8311,847213,828484,22.395583001,114.283163954
8312,847478,828588,22.396520459,114.285738162
8313,847585,828525,22.395950835,114.286776823
8314,847826,828305,22.393962518,114.289115641
8315,840218,820101,22.319910298,114.215213075
8316,840271,820181,22.320632623,114.215727694
8317,840137,820569,22.324136798,114.214428021
8318,840127,820715,22.325455287,114.214331311
8319,840273,820587,22.324299037,114.215748123
8320,840383,820454,22.323097709,114.216815474
8322,839857,821091,22.328851371,114.211711431
8323,839866,821693,22.334287761,114.211800146
8324,840843,821641,22.333815847,114.221283732
8325,839573,820249,22.321248187,114.208953010
8326,839446,820225,22.321031692,114.207720288
8327,839518,820841,22.326594400,114.208420378
8328,839537,820859,22.326756914,114.208604838
8330,839274,820510,22.323605720,114.206051378
8332,839303,820408,22.322684549,114.206332666
8333,839090,820369,22.322332719,114.204265177
8334,839078,820329,22.321971515,114.204148633
8336,839230,821180,22.329656288,114.205625544
8337,839123,822014,22.337187972,114.204588420
8339,838844,822089,22.337865706,114.201880233
8341,838286,822671,22.343122245,114.196464325
8343,838546,822800,22.344286862,114.198988488
8344,838407,822939,22.345542290,114.197639305
8345,838411,823079,22.346806564,114.197678324
8346,838529,823281,22.348630586,114.198824139
8347,838598,823514,22.350734614,114.199494330
8348,838985,823087,22.346877996,114.203250652
8349,838759,822994,22.346038496,114.201056529
9000,835372,818046,22.301356719,114.168178924
9002,835385,818537,22.305790756,114.168304816
9003,835728,818317,22.303804163,114.171633714
9004,835788,817364,22.295198003,114.172216290
9007,836231,818096,22.301808480,114.176515279
9009,835672,818968,22.309683070,114.171090000
9010,835702,818880,22.308888387,114.171381190
9011,835836,818745,22.307669294,114.172681728
9012,835825,818784,22.308021485,114.172574961
9013,836806,818423,22.304761405,114.182095623
9014,836688,818233,22.303045622,114.180950387
9015,836617,818240,22.303108852,114.180261345
9016,835295,818691,22.307181422,114.167431271
9017,835271,818689,22.307163347,114.167198349
9019,837525,818056,22.301446794,114.189073198
9020,837001,818631,22.306639699,114.183988185
9021,837001,818587,22.306242353,114.183988165
9022,837067,818784,22.308021353,114.184628798
9023,837157,818473,22.305212789,114.185502091
9025,837387,820359,22.322244367,114.187735561
9026,837367,820371,22.322352747,114.187541446
9027,837442,820478,22.323318971,114.188269487
9028,837366,818944,22.309466084,114.187530757
9029,837308,819150,22.311326425,114.186967985
9030,837399,819475,22.314261313,114.187851408
9031,837421,819499,22.314478033,114.188064949
9032,837675,819790,22.317105747,114.190530435
9033,837632,819740,22.316654252,114.190113042
9034,837878,820190,22.320717807,114.192501117
9035,837977,819912,22.318207206,114.193461720
9036,835668,819168,22.311489190,114.171051105
9038,835535,818687,22.307145417,114.169760502
9039,835543,819104,22.310911183,114.169837956
9040,834912,819698,22.316274981,114.163713359
9041,834989,819424,22.313800655,114.164460920
9045,836012,820156,22.320411506,114.174389615
9047,834673,819899,22.318089926,114.161393484
9048,834607,819986,22.318875526,114.160752806
9049,834728,819979,22.318812424,114.161927231
9050,834586,819950,22.318550404,114.160549020
9051,835614,819469,22.314207381,114.170526890
9052,835578,819542,22.314866601,114.170177457
9053,835557,819656,22.315896081,114.169973588
9054,835527,819806,22.317250658,114.169682347
9055,835438,819677,22.316085671,114.168818595
9057,836146,819328,22.312934185,114.175690285
9058,836946,819126,22.311109872,114.183454616
9059,836840,819238,22.312121338,114.182425885
9061,836757,819458,22.314108097,114.181620399
9062,836723,819612,22.315498818,114.181290452
9065,836626,819737,22.316627666,114.180349028
9066,836219,819885,22.317964232,114.176398772
9067,836830,820095,22.319860564,114.182329133
9068,836907,820126,22.320140486,114.183076508
9069,837305,820111,22.320004832,114.186939494
9070,835470,820107,22.319968842,114.169128966
9071,835489,820121,22.320095279,114.169313373
9072,835363,820069,22.319625627,114.168090445
9073,835306,820048,22.319435953,114.167537216
9074,835291,820123,22.320113240,114.167391581
9075,835547,820126,22.320140457,114.169876320
9076,835375,820390,22.322524453,114.168206738
9077,835345,820751,22.325784480,114.167915346
9078,835303,820650,22.324872368,114.167507737
9079,835214,820758,22.325847619,114.166643801
9080,835239,820833,22.326524928,114.166886414
9081,835083,820167,22.320510456,114.165372697
9082,834975,820720,22.325504294,114.164323999
9083,835098,820855,22.326723511,114.165517787
9084,834913,820822,22.326425367,114.163722117
9085,834737,820502,22.323535432,114.162014086
9086,834719,820489,22.323418018,114.161839386
9087,834722,820301,22.321720270,114.161868685
9088,834763,820075,22.319679392,114.162266848
9089,834828,820075,22.319679447,114.162897738
9091,833990,820912,22.327237147,114.154762931
9092,833960,820903,22.327155832,114.154471749
9093,834093,820887,22.327011516,114.155762736
9094,834200,820912,22.327237412,114.156801299
9095,834283,820976,22.327815467,114.157606860
9096,834514,820398,22.322596038,114.159849705
9097,833461,821894,22.336104396,114.149626468
9098,833776,821715,22.334488408,114.152684490
9099,833804,821733,22.334650998,114.152956259
9100,833951,821556,22.333052790,114.154383447
9101,834278,821298,22.330723309,114.157557928
9102,834358,821103,22.328962436,114.158334700
9103,834418,821015,22.328167810,114.158917199
9104,834498,821145,22.329341870,114.159693582
9105,834558,821065,22.328619484,114.160276066
9106,834497,820949,22.327571874,114.159684091
9107,834637,820883,22.326975994,114.161043073
9108,834661,820859,22.326759282,114.161276053
9109,834766,820896,22.327093509,114.162295199
9111,835552,820231,22.321088671,114.169924804
9112,835596,820239,22.321160934,114.170351868
9114,835789,820249,22.321251304,114.172225141
9115,835789,820377,22.322407219,114.172225103
9116,835659,820493,22.323454727,114.170963256
9117,835560,820857,22.326741823,114.170002177
9119,835984,820734,22.325631182,114.174117745
9120,836684,820900,22.327130231,114.180912268
9121,836637,820810,22.326317489,114.180456042
9122,836859,820820,22.326407733,114.182610877
9123,836350,820723,22.325531867,114.177670287
9124,837366,820914,22.327256357,114.187532113
9125,837413,820947,22.327554336,114.187988343
9128,836258,822326,22.340007888,114.176777293
9129,837304,821055,22.328529709,114.186930401
9130,837310,821226,22.330073935,114.186988753
9131,837272,821341,22.331112474,114.186619970
9132,837326,821350,22.331193717,114.187144142
9133,837340,821618,22.333613904,114.187280218
9134,837373,821815,22.335392907,114.187600684
9135,836725,821239,22.330191589,114.181310333
9136,836747,821848,22.335691205,114.181524065
9137,836772,822148,22.338400371,114.181766837
9138,836777,821602,22.333469675,114.181815198
9139,836786,821591,22.333370336,114.181902557
9140,836774,821405,22.331690651,114.181786015
9141,836795,821372,22.331392636,114.181989847
9142,836791,821187,22.329721979,114.181950959
9143,836801,821144,22.329333661,114.182048011
9144,836785,821046,22.328448669,114.181892673
9145,836795,820986,22.327906831,114.181989719
9146,837103,821108,22.329008439,114.184979402
9147,837091,821121,22.329125843,114.184862930
9149,837603,822587,22.342364345,114.189833957
9150,836848,822387,22.340558653,114.182504678
9151,836908,822506,22.341633270,114.183087172
9152,837607,822988,22.345985599,114.189873124
9153,837480,822955,22.345687685,114.188640208
9154,837513,822969,22.345814089,114.188960576
9155,837371,822974,22.345859339,114.187582072
9156,837294,822971,22.345832296,114.186834569
9157,837364,823048,22.346527606,114.187514168
9158,836869,822686,22.343258786,114.182708647
9159,836638,822569,22.342202276,114.180466160
9160,836760,822363,22.340341947,114.181650417
9161,835044,822366,22.340368678,114.164992485
9162,835064,822387,22.340558334,114.165186618
9164,834998,822381,22.340504103,114.164545932
9165,835844,822673,22.343141444,114.172758340
9166,835858,822610,22.342572522,114.172894263
9168,835003,821418,22.331807663,114.164595228
9169,835014,821431,22.331925068,114.164701993
9170,834843,821722,22.334552834,114.163041866
9171,834771,821809,22.335338433,114.162342880
9172,836020,821126,22.329171177,114.174467116
9173,836054,821443,22.332033876,114.174797100
9174,836120,821630,22.333722602,114.175437735
9175,835169,821480,22.332367672,114.166206519
9176,835164,821494,22.332494097,114.166157975
9177,835405,821758,22.334878307,114.168497190
9179,835447,821846,22.335673018,114.168904841
9180,835467,821876,22.335943945,114.169098968
9181,835384,821934,22.336467678,114.168293246
9182,835376,821948,22.336594102,114.168215581
9183,835471,821987,22.336946341,114.169137741
9184,835316,822174,22.338634980,114.167633017
9185,835236,822180,22.338689117,114.166856429
9186,835082,821620,22.333631896,114.165361918
9187,835051,821706,22.334408504,114.165060938
9189,835092,821861,22.335808272,114.165458811
9192,835176,821394,22.331591047,114.166274525
9193,835240,821487,22.332430930,114.166895702
9194,835353,821418,22.331807884,114.167992618
9195,835481,821385,22.331509938,114.169235108
9196,835516,821397,22.331618320,114.169574840
9197,835655,821397,22.331618375,114.170924087
9198,835764,821208,22.329911630,114.171982189
9199,835726,821332,22.331031411,114.171613293
9200,835726,821146,22.329351722,114.171613355
9201,835785,821006,22.328087458,114.172186090
9202,835774,820980,22.327852660,114.172079326
9203,835819,821350,22.331193988,114.172516018
9204,835717,821615,22.333587062,114.171525835
9207,835994,821796,22.335221662,114.174214630
9208,836010,821795,22.335212634,114.174369943
9209,834825,821054,22.328520391,114.162867740
9210,834803,821076,22.328719046,114.162654175
9211,834781,821119,22.329107342,114.162440589
9212,834535,821278,22.330542975,114.160052584
9213,834509,821247,22.330263000,114.159800243
9214,834482,821252,22.330308126,114.159538156
9215,834700,821371,22.331382977,114.161654105
9216,834677,821358,22.331265558,114.161430862
9217,834773,821308,22.330814115,114.162362760
9218,835098,821009,22.328114222,114.165517674
9219,835127,821015,22.328168424,114.165799161
9220,834102,821544,22.332944620,114.155849207
9221,834158,821585,22.333314943,114.156392740
9223,833588,822143,22.338353211,114.150858856
9224,833844,822083,22.337811756,114.153344010
9225,834006,821959,22.336692186,114.154916759
9226,834210,821782,22.335094029,114.156897247
9227,834179,821773,22.335012717,114.156596340
9228,834386,821604,22.333486788,114.158605898
9229,834495,821540,22.332908946,114.159664025
9230,835099,821091,22.328854730,114.165527321
9232,834990,821252,22.330308577,114.164469171
9233,834971,821278,22.330543358,114.164284723
9234,834889,821447,22.332069462,114.163488625
9235,834692,821504,22.332584037,114.161576320
9236,834322,821919,22.336331348,114.157984271
9237,834213,822009,22.337143974,114.156926078
9238,833757,822315,22.339906724,114.152499117
9239,833461,822205,22.338912905,114.149625923
9240,833299,822144,22.338361768,114.148053451
9241,833204,822109,22.338045532,114.147131326
9242,832955,822058,22.337584511,114.144714325
9243,832952,822089,22.337864453,114.144685139
9245,833982,822308,22.339843824,114.154683289
9246,834176,822283,22.339618306,114.156566554
9247,834169,822147,22.338390140,114.156498780
9248,834261,822071,22.337703926,114.157391945
9249,834297,822041,22.337433050,114.157741443
9250,834525,822063,22.337631968,114.159954664
9251,834498,821872,22.335907101,114.159692780
9252,834453,821910,22.336250216,114.159255917
9253,834666,821733,22.334652015,114.161323713
9254,834505,822307,22.339835408,114.159760251
9255,832681,822015,22.337195648,114.142054641
9256,832636,822004,22.337096217,114.141617842
9257,832508,821957,22.336671505,114.140375432
9258,832479,821963,22.336725625,114.140093910
9261,811394,819784,22.316872494,113.935452960
9263,811502,819109,22.310778450,113.936511610
9264,811724,818322,22.303674602,113.938678235
9267,810635,817504,22.296271770,113.928122793
9416,829040,822711,22.343469481,114.106707600
9417,829147,822862,22.344833541,114.107745644
9418,829162,822964,22.345754720,114.107890807
9419,829335,822870,22.344906554,114.109570661
9420,829362,822860,22.344816357,114.109832813
9421,830283,823536,22.350924465,114.118771096
9422,830387,823604,22.351538902,114.119780493
9423,829368,823302,22.348807887,114.109889153
9424,829315,823415,22.349828127,114.109374138
9425,829173,823601,22.351507230,114.107994767
9426,829114,823640,22.351859177,114.107421810
9427,829270,823805,22.353349859,114.108935569
9428,829269,823844,22.353702047,114.108925690
9430,828975,823930,22.354477452,114.106071047
9431,829078,823999,22.355100994,114.107070701
9432,829042,824103,22.356040020,114.106720727
9433,828940,824315,22.357954064,114.105729489
9434,829104,824555,22.360122085,114.107320629
9435,828646,824723,22.361637246,114.102873206
9436,828094,823843,22.353687831,114.097518402
9437,828098,823905,22.354247744,114.097556918
9438,828102,824036,22.355430765,114.097595083
9439,828084,824113,22.356126031,114.097419936
9440,827969,824255,22.357407817,114.096302722
9441,828193,823398,22.349669704,114.098481773
9442,828284,823378,22.349489518,114.099365306
9443,828328,823388,22.349580028,114.099792410
9444,828491,823385,22.349553681,114.101374837
9445,828405,823439,22.350040940,114.100539679
9446,828436,823432,22.349977867,114.100840664
9447,828543,823531,22.350872376,114.101878950
9448,828651,823544,22.350990255,114.102927367
9449,828937,823482,22.350431604,114.105704182
9450,828973,823494,22.350540124,114.106053619
9451,829066,823448,22.350125110,114.106956681
9452,829076,823254,22.348373224,114.107054634
9453,829050,823231,22.348165413,114.106802330
9454,828949,823232,22.348174016,114.105821823
9455,828719,823325,22.349012864,114.103588555
9456,828679,823312,22.348895291,114.103200296
9458,828868,823703,22.352427060,114.105033300
9459,828598,823857,22.353816581,114.102411334
9460,828577,823898,22.354186740,114.102207262
9461,828586,824084,22.355866462,114.102293744
9462,828564,824092,22.355938608,114.102080119
9463,828697,824006,22.355162572,114.103371755
9464,828721,823889,22.354106103,114.103605310
9466,831069,823693,22.352344818,114.126401189
9467,831068,823723,22.352615732,114.126391383
9468,830635,823961,22.354763639,114.122186867
9469,830609,823885,22.354077232,114.121934717
9470,830270,825249,22.366393745,114.118638464
9471,830294,825254,22.366438981,114.118871467
9473,830826,825710,22.370558673,114.124035220
9474,830933,825692,22.370396459,114.125074197
9475,831043,825772,22.371119239,114.126141980
9476,831068,825781,22.371200590,114.126384690
9477,831311,825834,22.371679927,114.128743946
9478,831377,825831,22.371653024,114.129384788
9479,831485,825753,22.370948947,114.130433657
9480,831544,825700,22.370470492,114.131006676
9481,831640,825673,22.370226928,114.131938866
9482,831755,825682,22.370308509,114.133055432
9483,831759,825689,22.370371733,114.133094250
9484,831705,825594,22.369513690,114.132570209
9485,831819,825415,22.367897523,114.133677582
9486,831755,825325,22.367084607,114.133056440
9487,831952,825363,22.367428274,114.134969063
9488,831722,825028,22.364402450,114.132736879
9489,831629,824838,22.362686398,114.131834485
9490,831644,824771,22.362081392,114.131980313
9491,831522,824508,22.359706027,114.130796606
9492,831546,824481,22.359462268,114.131029696
9493,831468,824326,22.358062317,114.130272879
9494,831013,824133,22.356318091,114.125856081
9495,831004,824108,22.356092299,114.125768787
9496,831040,824324,22.358043008,114.126117587
9498,831589,824898,22.363228123,114.131445951
9499,831473,824990,22.364058613,114.130319431
9501,831234,824152,22.356490332,114.128001605
9502,830712,825006,22.364200810,114.122930783
9503,830688,824903,22.363270586,114.122698125
9504,830538,824749,22.361879389,114.121242327
9505,830483,824718,22.361599258,114.120708449
9506,830659,824683,22.361283773,114.122417336
9507,830665,824674,22.361202517,114.122475621
9508,830666,824509,22.359712481,114.122485908
9509,830698,824506,22.359685493,114.122796598
9510,830895,824636,22.360860091,114.124708786
9511,831142,824913,22.363362306,114.127105980
9512,831212,824813,22.362459459,114.127785927
9513,831223,824806,22.362396277,114.127892747
9514,831323,824971,22.363886608,114.128863131
9515,831446,825113,22.365169294,114.130056916
9516,831437,825122,22.365250543,114.129969506
9517,831192,825091,22.364969891,114.127590865
9518,831195,825110,22.365141480,114.127619932
9519,831033,825132,22.365339666,114.126046981
9520,831000,825086,22.364924160,114.125726731
9521,831396,825519,22.368835551,114.129570221
9522,831462,825550,22.369115684,114.130210948
9523,831635,825280,22.366677914,114.131891458
9524,831626,825207,22.366018660,114.131804287
9525,831545,825229,22.366217111,114.131017777
9527,832033,825046,22.364565794,114.135756355
9528,832076,824656,22.361043987,114.136174869
9529,831972,824548,22.360068432,114.135165438
9530,831609,823892,22.354143446,114.131643062
9531,831640,823774,22.353077924,114.131944363
9532,831764,823654,22.351994587,114.133148529
9533,831736,823601,22.351515894,114.132876849
9534,832390,822782,22.344121463,114.139227989
9535,832404,822743,22.343769303,114.139363991
9536,832788,822337,22.340103711,114.143092612
9537,831518,823946,22.354630847,114.130759440
9538,831157,823630,22.351776157,114.127255715
9539,831258,823672,22.352155737,114.128236113
9540,831281,823686,22.352282232,114.128459358
9541,831159,823554,22.351089841,114.127275375
9542,831125,823415,22.349834492,114.126945744
9543,831114,823222,22.348091561,114.126839577
9544,831098,823194,22.347838658,114.126684340
9545,831081,823031,22.346366625,114.126519834
9546,831141,822936,22.345508902,114.127102608
9547,831197,822886,22.345057540,114.127646402
9548,831296,822979,22.345897671,114.128607179
9549,831294,823003,22.346114398,114.128587689
9550,831405,822805,22.344326664,114.129665858
9551,831481,822751,22.343839227,114.130403804
9552,831583,822713,22.343496346,114.131394096
9553,831718,822469,22.341293250,114.132705320
9554,831709,822464,22.341248074,114.132617967
9555,831915,822270,22.339496677,114.134618235
9556,832034,822333,22.340065900,114.135773243
9557,832065,822462,22.341230919,114.136073834
9558,832068,822718,22.343542751,114.136102285
9559,832120,822753,22.343858947,114.136606991
9560,832283,822624,22.342694389,114.138189661
9561,832120,822476,22.341357480,114.136607709
9563,832295,822433,22.340969579,114.138306626
9564,832507,822050,22.337511347,114.140365507
9565,831717,822273,22.339523256,114.132696169
9566,831613,822387,22.340552463,114.131686273
9567,831892,825730,22.370742329,114.134385501
9568,831924,825694,22.370417311,114.134696303
9569,832136,825795,22.371329918,114.136754456
9570,832277,825650,22.370020823,114.138123866
9571,832342,825721,22.370662141,114.138754808
9572,832294,825654,22.370056985,114.138288917
9573,832429,825906,22.372332987,114.139599091
9574,832525,825606,22.369624038,114.140531918
9575,832680,825689,22.370373903,114.142036696
9576,832638,825533,22.368965051,114.141629251
9577,832630,825517,22.368820545,114.141551613
9578,832688,825322,22.367059712,114.142115194
9579,832512,825101,22.365063587,114.140406882
9580,832390,825169,22.365677393,114.139222203
9581,832370,825049,22.364593683,114.139028313
9582,832334,824981,22.363979524,114.138678952
9583,832249,824919,22.363419434,114.137853839
9584,832120,824864,22.362922447,114.136601519
9585,832305,824822,22.362543601,114.138397784
9586,832188,825240,22.366318094,114.137260770
9587,832358,825355,22.367357001,114.138911055
9588,832389,825475,22.368440736,114.139211752
9589,832420,825614,22.369696050,114.139512408
9590,832091,826043,22.373569381,114.136316878
9591,832105,826048,22.373614568,114.136452801
9592,832088,826248,22.375420633,114.136287212
9593,832121,826497,22.377669314,114.136606991
9594,832173,826575,22.378373820,114.137111711
9595,832148,826450,22.377244944,114.136869282
9596,832010,826803,22.380432384,114.135528365
9597,831966,826785,22.380269725,114.135101165
9598,832228,826908,22.381381115,114.137644922
9599,832292,826947,22.381733455,114.138266281
9600,831602,826617,22.378751646,114.131567149
9602,830679,826109,22.374161383,114.122606527
9603,830680,826151,22.374540668,114.122616089
9604,830886,826306,22.375941058,114.124615783
9605,830888,826280,22.375706271,114.124635290
9606,831174,826634,22.378903949,114.127411182
9607,831166,826612,22.378705254,114.127333572
9608,830663,825997,22.373149911,114.122451563
9610,830301,825819,22.371541258,114.118937322
9612,830262,825904,22.372308717,114.118558329
9613,830178,826059,22.373708153,114.117742129
9614,830166,826083,22.373924843,114.117625521
9615,830562,825867,22.371975610,114.121471349
9616,831377,826716,22.379645042,114.129382079
9617,831399,826742,22.379879898,114.129595623
9618,828933,827659,22.388152118,114.105646174
9619,829233,827215,22.384143826,114.108561348
9620,828811,828065,22.391817979,114.104459568
9621,829242,827217,22.384161924,114.108648733
9622,829643,826891,22.381219569,114.112543976
9623,829593,826966,22.381896664,114.112058150
9624,829679,826729,22.379756763,114.112894213
9625,829664,826727,22.379738645,114.112748569
9626,830082,826350,22.376335694,114.116808869
9627,830375,826303,22.375912289,114.119654045
9628,830035,826112,22.374186258,114.116353432
9629,830010,826077,22.373870099,114.116110825
9630,829948,826080,22.373896964,114.115508810
9631,829949,826051,22.373635082,114.115518634
9632,829901,826072,22.373824546,114.115052484
9634,829997,826032,22.373463678,114.115984775
9635,829699,826188,22.374871326,114.113090641
9636,829655,826372,22.376532774,114.112662648
9637,829429,826361,22.376432553,114.110468253
9638,829454,826362,22.376441683,114.110710997
9639,829533,826468,22.377399230,114.111477633
9640,829388,826542,22.378066914,114.110069367
9641,829335,826554,22.378175068,114.109554684
9642,829241,826602,22.378608151,114.108641729
9643,829204,826599,22.378580907,114.108282470
9644,829105,826606,22.378643711,114.107321143
9646,828776,826472,22.377432217,114.104127160
9647,828796,826340,22.376240275,114.104321977
9648,828905,826410,22.376872882,114.105380034
9651,829160,826287,22.375763202,114.107856616
9652,829259,826249,22.375420449,114.108818060
9656,829352,825851,22.371826676,114.109722798
9657,829522,826075,22.373850191,114.111372483
9658,829485,826077,22.373868106,114.111013214
9659,829658,825445,22.368161485,114.112695613
9660,829732,825166,22.365642248,114.113415245
9661,829924,825068,22.364757975,114.115279794
9662,829938,825082,22.364884454,114.115415666
9663,829756,824993,22.364080056,114.113648970
9664,829816,824816,22.362481877,114.114232228
9666,830038,825314,22.366979904,114.116385673
9667,830166,825381,22.367585410,114.117628202
9668,830153,825391,22.367675669,114.117501943
9669,830441,825543,22.369049311,114.120297669
9670,830422,825556,22.369166643,114.120113142
9671,830225,825536,22.368985351,114.118200464
9672,830146,825583,22.369409507,114.117433242
9673,830027,825652,22.370032185,114.116277551
9674,830026,825635,22.369878663,114.116267908
9675,829935,825688,22.370356948,114.115384137
9676,829621,825888,22.372161868,114.112334524
9677,829758,826134,22.374383903,114.113663739
9678,829960,825832,22.371657436,114.115626306
9679,829996,825856,22.371874301,114.115975756
9680,829988,825891,22.372190340,114.115897942
9681,829915,825468,22.368370157,114.115190822
9682,829832,825478,22.368460153,114.114384905
9683,828663,826009,22.373250587,114.103032137
9684,828636,825899,22.372257109,114.102770501
9685,828620,825799,22.371353985,114.102615626
9686,828461,825847,22.371786735,114.101071571
9688,828298,825668,22.370169522,114.099489802
9689,828334,825596,22.369519491,114.099839700
9690,828109,825459,22.368281254,114.097655778
9691,828026,825483,22.368497591,114.096849779
9692,827638,825446,22.368161556,114.093082748
9693,827424,825389,22.367645727,114.091005266
9694,827106,825372,22.367490542,114.087917806
9695,826696,825515,22.368779671,114.083936142
9696,826248,825681,22.370276184,114.079585301
9697,826205,825688,22.370339146,114.079167750
9698,825867,825463,22.368305264,114.075887410
9699,825724,825424,22.367952202,114.074499232
9700,825269,825037,22.364454535,114.070084158
9701,825206,825058,22.364643772,114.069472341
9704,824546,825319,22.366996362,114.063062432
9705,824401,825397,22.367699747,114.061654012
9706,824382,825379,22.367537066,114.061469669
9707,824103,825295,22.366776549,114.058761420
9708,824150,825307,22.366885248,114.059217662
9709,823921,825226,22.366152145,114.056994873
9710,823900,825166,22.365610162,114.056791445
9711,823861,825114,22.365140294,114.056413192
9712,823807,825143,22.365401788,114.055888674
9713,823821,825141,22.365383829,114.056024617
9714,823680,825091,22.364931275,114.054656024
9715,823695,825076,22.364795927,114.054801778
9716,823623,824963,22.363774949,114.054103618
9717,823322,824808,22.362372976,114.051182459
9718,823284,824803,22.362327537,114.050813561
9719,822871,824659,22.361023971,114.046804986
9720,822419,824634,22.360794624,114.042416814
9721,822631,824696,22.361356212,114.044474552
9722,821741,824314,22.357899258,114.035837152
9723,821764,824282,22.357610476,114.036060741
9724,821460,824156,22.356470037,114.033110499
9725,821441,824177,22.356659514,114.032925842
9726,819598,825005,22.364119889,114.015024418
9727,819216,825248,22.366310552,114.011312977
9730,815717,827015,22.382229104,113.977317865
9731,815935,827184,22.383757850,113.979432549
9732,816048,827259,22.384436470,113.980528870
9733,814588,826011,22.373148623,113.966368619
9736,814390,826603,22.378492149,113.964438001
9737,814338,826601,22.378473425,113.963933109
9760,814325,826880,22.380992758,113.963803044
9761,814390,827154,22.383467934,113.964430449
9763,814475,827383,22.385536991,113.965252700
9764,814973,826998,22.382066515,113.970093659
9765,815004,826960,22.381723742,113.970395183
9766,815236,827208,22.383966156,113.972644687
9767,815406,827203,22.383923079,113.974295517
9768,815220,827190,22.383803412,113.972489558
9770,815513,827289,22.384700997,113.975333409
9771,816087,827560,22.387155100,113.980903770
9772,816063,827576,22.387299305,113.980670513
9773,815877,827915,22.390358431,113.978860006
9774,815869,827942,22.390602159,113.978781974
9775,815769,828041,22.391494982,113.977809618
9776,815708,828086,22.391900623,113.977216672
9777,815906,828145,22.392435781,113.979138684
9778,815830,828219,22.393103131,113.978399702
9780,815686,828332,22.394121851,113.976999858
9781,815359,828309,22.393910195,113.973824634
9782,815493,828104,22.392060580,113.975128588
9783,815533,828056,22.391627602,113.975517649
9784,815562,828037,22.391456374,113.975799512
9785,815515,827617,22.387663013,113.975348563
9786,815497,827608,22.387581521,113.975173889
9787,814735,828047,22.391536497,113.967768465
9788,814733,828248,22.393351592,113.967746329
9789,814711,828282,22.393658351,113.967532227
9790,814959,828435,22.395043109,113.969938523
9791,815035,828386,22.394601560,113.970677223
9793,814698,828623,22.396737571,113.967401371
9794,814721,828642,22.396909439,113.967624474
9795,814825,829070,22.400775773,113.968628691
9796,814833,829086,22.400920360,113.968706168
9797,814628,829087,22.400926815,113.966715286
9798,814562,829149,22.401485868,113.966073479
9799,814745,829210,22.402039032,113.967849877
9800,814767,829192,22.401876760,113.968063776
9801,814679,829631,22.405840017,113.967203208
9802,814658,829620,22.405740418,113.966999407
9803,814859,829556,22.405164992,113.968952356
9804,814847,829525,22.404884898,113.968836231
9805,815260,829398,22.403743143,113.972848890
9806,815171,829260,22.402495849,113.971986371
9807,815195,829126,22.401286065,113.972221222
9808,815182,829097,22.401024022,113.972095355
9809,814950,829230,22.402222202,113.969840494
9815,815726,828579,22.396352853,113.977385120
9816,815743,828579,22.396353056,113.977550211
9817,815647,828602,22.396559605,113.976617634
9818,815719,828738,22.397788611,113.977315092
